User ID,Request ID,Method,Status,Duration (ms),Chart Name,Dataset Name,MIME Type,URL,Start Time,End Time
1,39202.165,POST,200,2285,N/A,WHC_LYNKUET_GEO,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684632569,1759684634854
1,39202.109,POST,200,2281,N/A,WHC_LYNKUET_GEO,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684555132,1759684557413
1,39202.168,POST,200,2279,N/A,WHC_LYNKUET_PSS_SUPPORT,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684632579,1759684634858
1,39202.108,POST,200,2277,N/A,WHC_LYNKUET_GEO,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684555132,1759684557409
1,39202.163,POST,200,2270,N/A,WHC_LYNKUET_GEO,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684632567,1759684634837
1,39202.166,POST,200,2268,N/A,WHC_LYNKUET_GEO,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684632576,1759684634844
1,39202.167,POST,200,2253,N/A,WHC_LYNKUET_PSS_SUPPORT,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684632578,1759684634831
1,39202.169,GET,200,2240,N/A,N/A,application/json,"https://galaxyai.bayer.com/annotations/chartFormMappings",1759684632580,1759684634820
1,39202.243,POST,200,2188,% of NBRx Submitted Claims (LTD),N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684651028,1759684653216
1,39202.242,POST,200,2180,Access - Data Date,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684651027,1759684653207
1,39202.236,POST,200,2177,N/A,WHC_LYNKUET_PSS_SUPPORT,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684651025,1759684653202
1,39202.240,POST,200,2176,N/A,WHC_LYNKUET,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684651026,1759684653202
1,39202.238,POST,200,2175,N/A,WHC_LYNKUET,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684651026,1759684653201
1,39202.239,POST,200,2174,N/A,WHC_LYNKUET,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684651026,1759684653200
1,39202.237,POST,200,2173,N/A,WHC_LYNKUET,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684651026,1759684653199
1,39202.252,POST,200,2096,Patient Conversion Rate Trend - LTD,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684653380,1759684655476
1,39202.251,POST,200,2060,Patient Average Days to Convert Trend - LTD,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684653216,1759684655276
1,39202.210,POST,200,2024,Total Calls,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684641961,1759684643985
1,39202.37,GET,200,1978,N/A,N/A,application/json,"https://galaxyai.bayer.com/datasetMetadata?includingShared=true&forFrontend=true&sortBy=createdAt&ascending=false&limit=300",1759684543245,1759684545223
1,39202.162,POST,200,1945,N/A,WHC_LYNKUET_GEO,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684632554,1759684634499
1,39202.161,POST,200,1925,N/A,WHC_LYNKUET_GEO,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684632551,1759684634476
1,39202.250,POST,200,1843,NBRx Submitted Claims Volume % across Claim Status,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684653207,1759684655050
1,39202.209,POST,200,1836,iRep Email Sent (MTD),N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684641954,1759684643790
1,39202.212,POST,200,1698,Frequency,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684643144,1759684644842
1,39202.208,POST,200,1694,Samples Shipped (MTD),N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684641943,1759684643637
1,39202.231,POST,200,1676,N/A,WHC_LYNKUET_SLS_CHNL,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684650959,1759684652635
1,39202.232,POST,200,1668,N/A,WHC_LYNKUET_SLS_CHNL,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684650964,1759684652632
1,39202.233,POST,200,1647,N/A,WHC_LYNKUET,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684650997,1759684652644
1,39202.191,POST,200,1636,N/A,N/A,application/json,"https://galaxyai.bayer.com/getVizMetadata",1759684637063,1759684638699
1,39202.235,POST,200,1626,N/A,WHC_LYNKUET_PSS_SUPPORT,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684651024,1759684652650
1,39202.234,POST,200,1620,N/A,WHC_LYNKUET,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684651023,1759684652643
1,39202.241,GET,200,1599,N/A,N/A,application/json,"https://galaxyai.bayer.com/annotations/chartFormMappings",1759684651027,1759684652626
1,39202.184,POST,200,1580, Lynkuet Launch Aligned NBRx vs. Veozah,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684635430,1759684637010
1,39202.206,POST,200,1571,HCP Frequency (MTD),N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684641941,1759684643512
1,39202.183,POST,200,1483,NBRx In-Class Market Share,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684635406,1759684636889
1,39202.218,POST,200,1454,Speaker Programs Attended by HCPs across Segments,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684643789,1759684645243
1,39202.103,GET,200,1451,N/A,N/A,application/json,"https://galaxyai.bayer.com/businessViews?includeColumns=true&includingShared=true&withSharings=true&bvId[]=bv_13da5c5f-f12e-487a-a8a8-59bb78614362&bvId[]=bv_8c49a6b7-d546-478f-a976-6143d86eccff&bvId[]=bv_53d03f46-35c5-42b1-84f2-6f187f60a5e5&bvId[]=bv_a6c0a7db-9e7f-4d93-955e-99b24ac2239f&bvId[]=bv_b27a4ccb-43a1-401b-961b-aad7fe85c8bb&bvId[]=bv_9e22490d-993a-4a3a-9259-45af53278262&bvId[]=bv_79ac51cb-0c1c-4db8-a80e-4aac135aaf3a&bvId[]=bv_ca2d8c05-32d1-4c20-bc6c-6cfb2426d2c0",1759684550961,1759684552412
1,39202.207,POST,200,1440,Calls per Field Day (MTD),N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684641941,1759684643381
1,39202.215,POST,200,1393,Samples Shipped,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684643508,1759684644901
1,39202.185,POST,400,1380,N/A,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684635663,1759684637043
1,39202.217,POST,200,1358,Speaker Programs - Completed vs Scheduled,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684643637,1759684644995
1,39202.211,POST,200,1335,My Plan Reach%,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684643044,1759684644379
1,39202.205,POST,200,1316,My Plan Reach% (MTD),N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684641940,1759684643256
1,39202.213,POST,200,1275,Calls per Field Day,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684643256,1759684644531
1,39202.192,POST,200,1262,N/A,N/A,application/json,"https://galaxyai.bayer.com/getVizMetadata",1759684637069,1759684638331
1,39202.204,POST,200,1205,Total Calls (MTD),N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684641939,1759684643144
1,39202.35,GET,200,1157,N/A,N/A,application/json,"https://galaxyai.bayer.com/customCalendars",1759684542097,1759684543254
1,39202.182,POST,200,1156,NBRx Market Share,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684635285,1759684636441
1,39202.186,POST,400,1121,N/A,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684635925,1759684637046
1,39202.189,POST,200,1114,N/A,N/A,application/json,"https://galaxyai.bayer.com/getVizMetadata",1759684637042,1759684638156
1,39202.203,POST,200,1107,Execution Data Date,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684641937,1759684643044
1,39202.214,POST,200,1107,iRep Emails Delivered vs Opened,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684643380,1759684644487
1,39202.230,POST,200,1091,N/A,WHC_LYNKUET_PRODUCT,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684650959,1759684652050
1,39202.188,POST,400,1088,N/A,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684635990,1759684637078
1,39202.187,POST,400,1077,N/A,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684635987,1759684637064
1,39202.178,POST,200,1003,NBRx - Blink vs Non Blink,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684634984,1759684635987
1,39202.101,GET,200,957,N/A,N/A,application/json,"https://galaxyai.bayer.com/businessViews/bv_53d03f46-35c5-42b1-84f2-6f187f60a5e5",1759684550961,1759684551918
1,39202.190,POST,200,956,N/A,N/A,application/json,"https://galaxyai.bayer.com/getVizMetadata",1759684637045,1759684638001
1,39202.229,POST,200,913,N/A,WHC_LYNKUET_PRODUCT,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684650958,1759684651871
1,39202.181,POST,200,878,Cumulative NBRx New Writers,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684635160,1759684636038
1,39202.179,POST,200,877,TRx Breadth and Depth,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684635055,1759684635932
1,39202.226,POST,200,874,N/A,WHC_LYNKUET_GEO,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684650939,1759684651813
1,39202.180,POST,200,873,NBRx Breadth and Depth,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684635123,1759684635996
1,39202.227,POST,200,866,N/A,WHC_LYNKUET_GEO,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684650945,1759684651811
1,39202.228,POST,200,858,N/A,WHC_LYNKUET_GEO,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684650955,1759684651813
1,39202.38,GET,200,849,N/A,N/A,application/json,"https://galaxyai.bayer.com/api/config",1759684543245,1759684544094
1,39202.42,GET,200,845,N/A,N/A,application/json,"https://galaxyai.bayer.com/auth/runtimeConfig",1759684543245,1759684544090
1,39202.225,POST,200,698,N/A,WHC_LYNKUET_GEO,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684650939,1759684651637
1,39202.223,POST,200,627,N/A,WHC_LYNKUET_GEO,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684650931,1759684651558
1,39202.224,POST,200,618,N/A,WHC_LYNKUET_GEO,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684650939,1759684651557
1,39202.196,POST,200,605,N/A,WHC_LYNKUET_GEO,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684641927,1759684642532
1,39202.197,POST,200,600,N/A,WHC_LYNKUET_GEO,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684641928,1759684642528
1,39202.199,POST,200,599,N/A,WHC_LYNKUET_GEO,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684641930,1759684642529
1,39202.200,POST,200,594,N/A,WHC_LYNKUET_GEO,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684641936,1759684642530
1,39202.201,POST,200,468,N/A,WHC_LYNKUET_GEO,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684641936,1759684642404
1,39202.198,POST,200,464,N/A,WHC_LYNKUET_GEO,application/json,"https://galaxyai.bayer.com/tqlSpark",1759684641928,1759684642392
1,39202.202,GET,200,293,N/A,N/A,application/json,"https://galaxyai.bayer.com/annotations/chartFormMappings",1759684641936,1759684642229
1,39204.132,POST,200,28359,7699ebb5-cfba-49db-b121-6f0085453942,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684578143,1759684606502
1,39204.131,POST,200,27210,a8d3c08e-d882-4c96-8bc5-6b7519d35df0,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684577840,1759684605050
1,39204.130,POST,200,26510,e34ebccf-3a48-4f35-af1d-1d8890041d0b,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684577526,1759684604036
1,39204.129,POST,200,25694,6086f35b-83de-4c73-bd8f-23176c8dc769,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684577254,1759684602948
1,39204.126,POST,200,25329,ab955ae2-b17c-403a-b1e8-6e876c64666f,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684576427,1759684601756
1,39204.125,POST,200,25254,c43e1ce0-0f3e-492b-8a92-dc10981c01d2,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684575454,1759684600708
1,39204.122,POST,200,25101,2b11b663-1f7b-4214-aaeb-82dbf646f721,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684553042,1759684578143
1,39204.123,POST,200,24797,056f6640-9898-4202-b1c2-6f5a927057be,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684553043,1759684577840
1,39204.121,POST,200,24485,910c168a-24ac-444f-b1f1-55ca763a8a58,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684553041,1759684577526
1,39204.120,POST,200,24216,4ec3beff-74c8-43b7-bc5b-45f313e5fdb4,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684553039,1759684577255
1,39204.119,POST,200,23950,7a147306-c642-4b64-a30a-ce78f9f65b27,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684553032,1759684576982
1,39204.118,POST,200,23690,c3835959-0c0c-4195-9fad-0fa8e09fabae,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684553031,1759684576721
1,39204.117,POST,200,23400,91cb314f-8b51-42c9-96dd-40f45573f94f,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684553027,1759684576427
1,39204.128,POST,200,23031,fcf139f0-52d4-4e51-8c45-7a9d9bd5a7d4,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684576982,1759684600013
1,39204.127,POST,200,22587,2b458f24-5ee1-4bef-aa2f-8128ef9b60bb,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684576721,1759684599308
1,39204.116,POST,200,22429,Latest Data available by Subject Areas,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684553026,1759684575455
1,39204.133,POST,200,10012,cbc70121-ac26-4ef2-8a32-6959bf7736c9,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684599307,1759684609319
1,39204.147,POST,200,9571,6ad5f984-db9c-4dbd-9d9d-ebc495e6255c,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684612801,1759684622372
1,39204.146,POST,200,8757,a83de938-5e7c-4909-ac57-ff45882fe552,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684611860,1759684620617
1,39204.148,POST,200,8691,Intent to Action - Ask,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684614240,1759684622931
1,39204.157,POST,200,8642,Intent to Action - Ask,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684623145,1759684631787
1,39204.74,GET,200,8616,N/A,N/A,application/json,"https://galaxyai.bayer.com/businessViews?includeColumns=true&includingShared=true&withSharings=true",1759684544775,1759684553391
1,39204.136,POST,200,8378,84066ecb-9a89-4be7-a4d4-0734814b8812,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684601756,1759684610134
1,39204.145,POST,200,8273,4e6793ca-0cad-4d2d-89e2-e4e1eb65ac6d,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684610967,1759684619240
1,39204.149,POST,200,8119,Awareness - HCP,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684615280,1759684623399
1,39204.137,POST,200,8109,94180822-338c-4a0f-88ea-1f253234d28e,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684602860,1759684610969
1,39204.139,POST,200,7830,0f99bfbe-ceb6-45f8-8f32-60078730aa48,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684605046,1759684612876
1,39204.138,POST,200,7826,0b998639-7a11-4179-97b9-babe36a97710,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684604034,1759684611860
1,39204.144,POST,200,7818,d4ef0d39-11f0-418f-8627-315c45c73a33,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684610134,1759684617952
1,39204.141,POST,200,7807,1debc605-0484-4d5f-a5d3-893a4e1bf2d0,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684607507,1759684615314
1,39204.140,POST,200,7742,e99a06f4-eb44-44e9-8706-875f30f3286d,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684606499,1759684614241
1,39204.150,POST,200,7742,Intent to Action - Rx,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684616086,1759684623828
1,39204.142,POST,200,7719,7f7b3895-fed6-409e-8516-f87abea09b92,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684608373,1759684616092
1,39204.152,POST,200,7684,Awareness - HCP Attainment,N/A,application/json,"https://galaxyai.bayer.com/vizResponse",1759684617952,1759684625636
